"","{#status->#R}"
"0.0","0"
"0.1","0.0027557074073968364"
"0.2","0.006088077006217831"
"0.30000000000000004","0.010106115226769087"
"0.4","0.014934189575796463"
"0.5","0.02071188691101293"
"0.6000000000000001","0.027592724820499744"
"0.7000000000000001","0.03574130614336798"
"0.8","0.04532852222970769"
"0.9","0.05652451920567906"
"1.0","0.06948937606851234"
"1.1","0.08436181541640299"
"1.2000000000000002","0.10124674546405155"
"1.3","0.12020292509079215"
"1.4000000000000001","0.14123240762083525"
"1.5","0.16427349429621052"
"1.6","0.18919860762289678"
"1.7000000000000002","0.21581778983746955"
"1.8","0.24388759791593648"
"1.9000000000000001","0.2731242569030667"
"2.0","0.30321929875954534"
"2.1","0.333855701967328"
"2.2","0.3647227549314008"
"2.3000000000000003","0.3955283658562798"
"2.4000000000000004","0.4260081523289617"
"2.5","0.45593120495908085"
"2.6","0.48510283396010134"
"2.7","0.5133648468599398"
"2.8000000000000003","0.5405939904160554"
"2.9000000000000004","0.5666991646244638"
"3.0","0.5916179284987416"
"3.1","0.6153127041399764"
"3.2","0.6377669729541805"
"3.3000000000000003","0.658981659602683"
"3.4000000000000004","0.6789718208413168"
"3.5","0.6977636980262631"
"3.6","0.715392151257372"
"3.7","0.7318984664199433"
"3.8000000000000003","0.7473285102833849"
"3.9000000000000004","0.761731200282109"
"4.0","0.7751572522115117"
"4.1000000000000005","0.7876581689891656"
"4.2","0.7992854355410025"
"4.3","0.8100898878637814"
"4.4","0.8201212277837511"
"4.5","0.829427658492798"
"4.6000000000000005","0.8380556193668773"
"4.7","0.8460496017302239"
"4.800000000000001","0.8534520300636527"
"4.9","0.8603031956497524"
"5.0","0.8666412318110924"
"5.1000000000000005","0.8725021217530003"
"5.2","0.8779197316001643"
"5.300000000000001","0.8829258625486203"
"5.4","0.8875503171734449"
"5.5","0.8918209758674865"
"5.6000000000000005","0.8957638801647063"
"5.7","0.8994033203470958"
"5.800000000000001","0.9027619252675376"
"5.9","0.9058607527603699"
"6.0","0.9087193793721774"
"6.1000000000000005","0.9113559884405102"
"6.2","0.9137874557888575"
"6.300000000000001","0.9160294325015433"
"6.4","0.9180964244000607"
"6.5","0.920001867969201"
"6.6000000000000005","0.9217582025826275"
"6.7","0.9233769389577827"
"6.800000000000001","0.924868723832996"
"6.9","0.9262434009084825"
"7.0","0.9275100681301979"
"7.1000000000000005","0.928677131423393"
"7.2","0.9297523550029589"
"7.300000000000001","0.9307429084017611"
"7.4","0.9316554103673272"
"7.5","0.9324959697824827"
"7.6000000000000005","0.9332702237676493"
"7.7","0.9339833731222014"
"7.800000000000001","0.9346402152600707"
"7.9","0.935245174791156"
"8.0","0.9358023318953874"
"8.1","0.9363154486308285"
"8.200000000000001","0.9367879933111978"
"8.3","0.9372231630818598"
"8.4","0.9376239048168185"
"8.5","0.9379929344526716"
"8.6","0.9383327548689437"
"8.700000000000001","0.9386456724177805"
"8.8","0.9389338121997192"
"8.9","0.9391991321761806"
"9.0","0.9394434362034987"
"9.1","0.939668386067722"
"9.200000000000001","0.9398755125941066"
"9.3","0.9400662259001819"
"9.4","0.9402418248564964"
"9.5","0.9404035058146603"
"9.600000000000001","0.9405523706580623"
"9.700000000000001","0.9406894342266757"
"9.8","0.9408156311636378"
"9.9","0.9409318222278122"
"10.0","0.9410388001132911"
"10.100000000000001","0.9411372948137571"
"10.200000000000001","0.9412279785668061"
"10.3","0.9413114704106986"
"10.4","0.9413883403835631"
"10.5","0.9414591133928054"
"10.600000000000001","0.9415242727803701"
"10.700000000000001","0.9415842636075445"
"10.8","0.9416394956811843"
"10.9","0.941690346341561"
"11.0","0.9417371630304774"
"11.100000000000001","0.9417802656568587"
"11.200000000000001","0.9418199487756967"
"11.3","0.9418564835949942"
"11.4","0.941890119824218"
"11.5","0.9419210873767221"
"11.600000000000001","0.9419495979376267"
"11.700000000000001","0.9419758464077469"
"11.8","0.9420000122333346"
"11.9","0.9420222606306345"
"12.0","0.9420427437135492"
"12.100000000000001","0.9420616015320593"
"12.200000000000001","0.9420789630284433"
"12.3","0.9420949469177887"
"12.4","0.9421096624987765"
"12.5","0.9421232104002486"
"12.600000000000001","0.9421356832686365"
"12.700000000000001","0.9421471664009269"
"12.8","0.9421577383274731"
"12.9","0.9421674713486209"
"13.0","0.9421764320288035"
"13.100000000000001","0.9421846816514732"
"13.200000000000001","0.9421922766379695"
"13.3","0.9421992689331807"
"13.4","0.9422057063606286"
"13.5","0.9422116329493978"
"13.600000000000001","0.9422170892351416"
"13.700000000000001","0.9422221125372177"
"13.8","0.9422267372138455"
"13.9","0.9422309948970276"
"14.0","0.9422349147088376"
"14.100000000000001","0.9422385234605546"
"14.200000000000001","0.9422418458360006"
"14.3","0.9422449045603358"
"14.4","0.9422477205554641"
"14.5","0.9422503130831105"
"14.600000000000001","0.9422526998765473"
"14.700000000000001","0.9422548972618716"
"14.8","0.9422569202696599"
"14.9","0.9422587827377649"
"15.0","0.9422604974059565"
